web_scraper_order,web_scraper_start_url,price,article_type,image_link,address
"1765126010-134","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Vêtements","https://images.coinafrique.com/thumb_1120161_uploaded_image1_1572249640.19.png","Point E, Dakar, Sénégal"
"1765126010-135","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","7 000CFA","Maillots de bain","https://images.coinafrique.com/thumb_1118621_uploaded_image1_1573389584.27.png","Dakar, Sénégal"
"1765126010-136","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Habits et accessoires d'enfants","https://images.coinafrique.com/thumb_1114952_uploaded_image1_1572104975.89.png","Hann Bel-Air, Dakar, Sénégal"
"1765126010-137","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","5 000CFA","Vêtements enfant","https://images.coinafrique.com/thumb_1108134_uploaded_image1_1571966882.1.png","Hann Bel-Air, Dakar, Sénégal"
"1765126010-138","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Vêtements Enfant","https://images.coinafrique.com/thumb_1107993_uploaded_image1_1571960679.98.png","HLM, Dakar, Sénégal"
"1765126010-139","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","5 000CFA","Djellaba - enfant","https://images.coinafrique.com/thumb_1091229_uploaded_image1_1571671997.99.png","Touba, Sénégal"
"1765126010-140","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","15 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_1064667_uploaded_image1_1571103373.33.png","M'bour, Sénégal"
"1765126010-141","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","6 000CFA","Haut-enfant","https://images.coinafrique.com/thumb_1061921_uploaded_image1_1571052396.32.png","Ouakam, Dakar, Sénégal"
"1765126010-142","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","8 000CFA","Pantalon enfant","https://images.coinafrique.com/thumb_1061915_uploaded_image1_1571052342.01.png","Ouakam, Dakar, Sénégal"
"1765126010-143","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","8 000CFA","Ensemble - enfant","https://images.coinafrique.com/thumb_1061900_uploaded_image1_1571052225.61.png","Ouakam, Dakar, Sénégal"
"1765126010-144","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","8 000CFA","Chemise-enfant","https://images.coinafrique.com/thumb_1061895_uploaded_image1_1571052162.4.png","Ouakam, Dakar, Sénégal"
"1765126010-145","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","8 000CFA","Chemise - enfant","https://images.coinafrique.com/thumb_1061891_uploaded_image1_1571052122.28.png","Ouakam, Dakar, Sénégal"
"1765126010-146","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","7 000CFA","Chemise - enfant","https://images.coinafrique.com/thumb_1061876_uploaded_image1_1571052006.69.png","Ouakam, Dakar, Sénégal"
"1765126010-147","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","7 000CFA","Chemise - enfant","https://images.coinafrique.com/thumb_1061871_uploaded_image1_1571051970.84.png","Ouakam, Dakar, Sénégal"
"1765126010-148","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","8 000CFA","Pantalon - enfant","https://images.coinafrique.com/thumb_1061864_uploaded_image1_1571051920.44.png","Ouakam, Dakar, Sénégal"
"1765126010-149","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","8 000CFA","Robe enfant","https://images.coinafrique.com/thumb_1061840_uploaded_image1_1571051674.17.png","Ouakam, Dakar, Sénégal"
"1765126010-150","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","5 000CFA","T-shirt - enfant","https://images.coinafrique.com/thumb_1061821_uploaded_image1_1571051508.82.png","Ouakam, Dakar, Sénégal"
"1765126010-151","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","10 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_1061814_uploaded_image1_1571051426.62.png","Ouakam, Dakar, Sénégal"
"1765126010-152","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","10 000CFA","Ensemble enfant","https://images.coinafrique.com/thumb_1061809_uploaded_image1_1571051353.3.png","Ouakam, Dakar, Sénégal"
"1765126010-153","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Tenue enfant","https://images.coinafrique.com/thumb_1051730_uploaded_image1_1570794430.93.png","Dakar, Sénégal"
"1765126010-154","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Tenue enfant","https://images.coinafrique.com/thumb_1051726_uploaded_image1_1570794373.22.png","Dakar, Sénégal"
"1765126010-155","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","2 500CFA","Vêtements enfant","https://images.coinafrique.com/thumb_1051629_uploaded_image1_1570793218.21.png","Pikine, Sénégal"
"1765126010-156","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","3 500CFA","Vêtements enfants","https://images.coinafrique.com/thumb_1051591_uploaded_image1_1570792887.05.png","Pikine, Sénégal"
"1765126010-157","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","3 500CFA","Vêtements enfant","https://images.coinafrique.com/thumb_1051586_uploaded_image1_1570792855.28.png","Pikine, Sénégal"
"1765126010-158","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Habillement","https://images.coinafrique.com/thumb_1043364_uploaded_image1_1570628115.92.png","Guédiawaye, Dakar, Sénégal"
"1765126010-159","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Habillement","https://images.coinafrique.com/thumb_1043343_uploaded_image1_1570627951.98.png","Guédiawaye, Dakar, Sénégal"
"1765126010-160","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Jupe fille","https://images.coinafrique.com/thumb_1043341_uploaded_image1_1570627933.41.png","Guédiawaye, Dakar, Sénégal"
"1765126010-161","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Jupe","https://images.coinafrique.com/thumb_1043337_uploaded_image1_1570627886.54.png","Guédiawaye, Dakar, Sénégal"
"1765126010-162","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Vêtements enfant","https://images.coinafrique.com/thumb_1043333_uploaded_image1_1570627859.96.png","Guédiawaye, Dakar, Sénégal"
"1765126010-163","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","3 000CFA","Jupe","https://images.coinafrique.com/thumb_1043331_uploaded_image1_1570627825.79.png","Guédiawaye, Dakar, Sénégal"
"1765126010-164","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","3 000CFA","Habillement","https://images.coinafrique.com/thumb_1043326_uploaded_image1_1570627731.54.png","Guédiawaye, Dakar, Sénégal"
"1765126010-165","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","12 000CFA","Chemise","https://images.coinafrique.com/thumb_1035457_uploaded_image1_1570472984.2.png","Dakar-Plateau, Dakar, Sénégal"
"1765126010-166","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","25 000CFA","Chaussures filles et garçons","https://images.coinafrique.com/thumb_1029318_uploaded_image1_1570324274.63.png","Sénégal"
"1765126010-167","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","8 500CFA","Lange bébé 5 pièces","https://images.coinafrique.com/thumb_1027288_uploaded_image1_1570272791.38.png","Grand Yoff, Dakar, Sénégal"
"1765126010-168","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","1 250CFA","Robes","https://images.coinafrique.com/thumb_1021961_uploaded_image1_1570172652.67.png","Grand Dakar, Dakar, Sénégal"
"1765126010-169","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","4 500CFA","Pull-over mauve","https://images.coinafrique.com/thumb_1020573_uploaded_image1_1570128555.58.png","Dakar Plateau, Dakar, Sénégal"
"1765126010-170","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Jeans enfants - 3 à 16 ans","https://images.coinafrique.com/thumb_1016980_uploaded_image1_1570069353.16.png","Les Parcelles Assainies, Dakar, Sénégal"
"1765126010-171","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Chemises pour enfants","https://images.coinafrique.com/thumb_1016979_uploaded_image1_1570069298.65.png","Les Parcelles Assainies, Dakar, Sénégal"
"1765126010-172","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Vêtements Enfants","https://images.coinafrique.com/thumb_1016977_uploaded_image1_1570069123.14.png","Parcelle Assainies, Dakar, Sénégal"
"1765126010-173","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Ensemble bébé","https://images.coinafrique.com/thumb_1005538_uploaded_image1_1569844704.33.png","Dakar, Sénégal"
"1765126010-174","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Ensemble bébé","https://images.coinafrique.com/thumb_1005527_uploaded_image1_1569844605.98.png","Dakar, Sénégal"
"1765126010-175","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","15 000CFA","Ensemble petits et grands","https://images.coinafrique.com/thumb_988554_uploaded_image1_1569436029.51.png","M'bour, Sénégal"
"1765126010-176","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Blouson enfants","https://images.coinafrique.com/thumb_976941_uploaded_image1_1569232766.05.png","Fann, Dakar, Sénégal"
"1765126010-177","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Blouson enfant","https://images.coinafrique.com/thumb_976936_uploaded_image1_1569232707.95.png","Sénégal"
"1765126010-178","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","25 000CFA","Robe bébé - 1 an","https://images.coinafrique.com/thumb_971896_uploaded_image1_1569081271.03.png","Pikine, Sénégal"
"1765126010-179","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","5 000CFA","Robe classe","https://images.coinafrique.com/thumb_961269_uploaded_image1_1568848014.85.png","Yoff, Dakar, Sénégal"
"1765126010-180","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","7 000CFA","Robe pour enfant","https://images.coinafrique.com/thumb_961263_uploaded_image2_1568847805.97.png","Yoff, Dakar, Sénégal"
"1765126010-181","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Blousons enfants","https://images.coinafrique.com/thumb_930549_uploaded_image1_1568156487.01.png","Médina, Dakar, Sénégal"
"1765126010-182","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Pull pour maman et bébé","https://images.coinafrique.com/thumb_929824_uploaded_image1_1568140168.74.png","Cambérène, Dakar, Sénégal"
"1765126010-183","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Vêtements enfants","https://images.coinafrique.com/thumb_929222_uploaded_image1_1568130259.69.png","Ouakam, Dakar, Sénégal"
"1765126010-184","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Vêtements enfants","https://images.coinafrique.com/thumb_929221_uploaded_image1_1568130227.07.png","Ouakam, Dakar, Sénégal"
"1765126010-185","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Vêtements Enfant","https://images.coinafrique.com/thumb_929220_uploaded_image1_1568130345.41.png","Ouakam, Dakar, Sénégal"
"1765126010-186","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","12 000CFA","Vêtements enfants","https://images.coinafrique.com/thumb_918132_uploaded_image1_1567810084.62.png","Dakar, Sénégal"
"1765126010-187","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","10 500CFA","Vêtements enfants","https://images.coinafrique.com/thumb_918128_uploaded_image1_1567809825.27.png","Dakar, Sénégal"
"1765126010-188","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","10 500CFA","Vêtements enfants","https://images.coinafrique.com/thumb_918127_uploaded_image1_1567809637.8.png","Dakar, Sénégal"
"1765126010-189","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","21 000CFA","Vêtements enfants","https://images.coinafrique.com/thumb_918122_uploaded_image1_1567809516.5.png","Dakar, Sénégal"
"1765126010-190","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","16 000CFA","Blouson enfant","https://images.coinafrique.com/thumb_915850_uploaded_image1_1567763636.38.png","Médina, Dakar, Sénégal"
"1765126010-191","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Vêtements enfant","https://images.coinafrique.com/thumb_902731_uploaded_image1_1567471827.27.png","Dakar, Sénégal"
"1765126010-192","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","7 000CFA","Langes bébé","https://images.coinafrique.com/thumb_902542_uploaded_image1_1567465870.43.png","Patte d'Oie, Dakar, Sénégal"
"1765126010-193","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","10 000CFA","Gigoteuse","https://images.coinafrique.com/thumb_894885_uploaded_image1_1567205957.07.png","Sénégal"
"1765126010-194","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Blouson enfant","https://images.coinafrique.com/thumb_892154_uploaded_image1_1567155680.4.png","Médina, Dakar, Sénégal"
"1765126010-195","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Robe enfant","https://images.coinafrique.com/thumb_889084_uploaded_image1_1567081638.65.png","Dakar, Sénégal"
"1765126010-196","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","Prix sur demande","Robe enfant","https://images.coinafrique.com/thumb_889080_uploaded_image1_1567081597.59.png","Dakar, Sénégal"
"1765126222-197","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Prix sur demande","Friperie","https://images.coinafrique.com/thumb_1398928_uploaded_image1_1577494239.75.png","Rufisque, Sénégal"
"1765126222-198","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Prix sur demande","Friperie de luxe","https://images.coinafrique.com/thumb_1398921_uploaded_image1_1577493358.67.png","Dakar, Sénégal"
"1765126222-199","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Prix sur demande","Vêtement pour enfant","https://images.coinafrique.com/thumb_1397293_uploaded_image1_1577462937.85.png","Yoff, Dakar, Sénégal"
"1765126222-200","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Prix sur demande","Chemises enfant","https://images.coinafrique.com/thumb_1393714_uploaded_image1_1577386562.31.png","Guédiawaye, Dakar, Sénégal"
"1765126222-201","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Prix sur demande","Blouson Enfant","https://images.coinafrique.com/thumb_1393205_uploaded_image1_1577378467.25.png","Mermoz-Sacré-Cœur, Dakar, Sénégal"
"1765126222-202","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Prix sur demande","Jogging enfant","https://images.coinafrique.com/thumb_1382782_uploaded_image1_1577146067.93.png","Grand Yoff, Dakar, Sénégal"
"1765126222-203","https://sn.coinafrique.com/categorie/vetements-enfants?page=19","Prix sur demande","Blousons enfant","https://images.coinafrique.com/thumb_1379507_uploaded_image1_1577093815.08.png","Mermoz-Sacré-Cœur, Dakar, Sénégal"
