web_scraper_order,web_scraper_start_url,article_type,price,address,image_link
1764949053-1213,https://sn.coinafrique.com/categorie/vetements-homme?page=105,T-shirt Lacoste,10 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2406967_uploaded_image1_1594126394.jpg
1764949053-1214,https://sn.coinafrique.com/categorie/vetements-homme?page=105,T-shirts homme,10 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2406956_uploaded_image1_1594126312.jpg
1764949053-1215,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Lacoste coton,10 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2406950_uploaded_image1_1594126235.jpg
1764949053-1216,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Lacoste coton,10 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2406941_uploaded_image1_1594126148.jpg
1764949053-1217,https://sn.coinafrique.com/categorie/vetements-homme?page=105,T-shirt Lacoste,10 000CFA,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/thumb_2406934_uploaded_image1_1594126065.jpg
1764949053-1218,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Djalabé marocain,9 500CFA,"Hann Bel-Air, Dakar, Sénégal",https://images.coinafrique.com/thumb_2406817_uploaded_image1_1594124841.jpg
1764949053-1219,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Vêtements Hayka,25 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2406783_uploaded_image1_1594124416.jpg
1764949053-1220,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Hayka,25 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2406780_uploaded_image1_1594124386.jpg
1764949053-1221,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Pantalons kaki,6 500CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_2406292_uploaded_image1_1594119872.59.jpeg
1764949053-1222,https://sn.coinafrique.com/categorie/vetements-homme?page=105,T-shirt,3 500CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_2406288_uploaded_image1_1594119796.69.jpeg
1764949053-1223,https://sn.coinafrique.com/categorie/vetements-homme?page=105,T-shirt,3 500CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_2406281_uploaded_image1_1594119709.5.jpeg
1764949053-1224,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Jogging,6 500CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_2406273_uploaded_image1_1594119634.75.jpeg
1764949053-1225,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Polo Lacoste,5 000CFA,"Cambérène, Dakar, Sénégal",https://images.coinafrique.com/thumb_2406266_uploaded_image1_1594119586.47.jpeg
1764949053-1226,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Grand boubou Getzner,120 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2406196_uploaded_image2_1594118936.jpeg
1764949053-1227,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Djellaba,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2406168_uploaded_image1_1594118649.jpg
1764949053-1228,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Vêtements homme,13 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2405756_uploaded_image1_1594114082.jpg
1764949053-1229,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Costumes africains,Prix sur demande,"Sicap Liberté, Dakar, Sénégal",https://images.coinafrique.com/thumb_2405358_uploaded_image1_1594108935.jpg
1764949053-1230,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Djialabé,22 000CFA,"Fass, Dakar, Sénégal",https://images.coinafrique.com/thumb_2404790_uploaded_image1_1594091654.jpg
1764949053-1231,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Pantalon kaki,6 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2404556_uploaded_image1_1594082815.jpg
1764949053-1232,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Pantalon kaki,6 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2404555_uploaded_image1_1594082768.jpg
1764949053-1233,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Polos,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2404265_uploaded_image1_1594078531.jpg
1764949053-1234,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Lacoste homme,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2404085_uploaded_image1_1594075760.jpg
1764949053-1235,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Lacoste homme,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2404081_uploaded_image1_1594075722.jpg
1764949053-1236,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Lacoste homme,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2404075_uploaded_image1_1594075638.jpg
1764949053-1237,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Polo Lacoste,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2404068_uploaded_image1_1594075603.jpg
1764949053-1238,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Ensemble blouson,20 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2404050_uploaded_image2_1594075325.jpeg
1764949053-1239,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Ensemble blouson,20 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2404047_uploaded_image1_1594075285.jpg
1764949053-1240,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Tee-shirt africain,3 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2404033_uploaded_image1_1594075121.jpg
1764949053-1241,https://sn.coinafrique.com/categorie/vetements-homme?page=105,T-shirt africain,3 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2404021_uploaded_image1_1594074997.jpg
1764949053-1242,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Ensemble short,7 500CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2403792_uploaded_image1_1594070394.jpg
1764949053-1243,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Chemises homme,6 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2403649_uploaded_image1_1594068057.jpg
1764949053-1244,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Lacoste - Kaki,15 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2403646_uploaded_image1_1594068012.jpg
1764949053-1245,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Jeans Kaki,7 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2403634_uploaded_image1_1594067892.jpg
1764949053-1246,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Tee-Shirts,3 500CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2403624_uploaded_image1_1594067805.jpg
1764949053-1247,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Ensemble vêtements homme,13 000CFA,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2403621_uploaded_image1_1594067724.jpg
1764949053-1248,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Tuniques homme,20 000CFA,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2403121_uploaded_image1_1594061116.jpg
1764949053-1249,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Ensemble homme,7 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_2402160_uploaded_image1_1594050387.jpg
1764949053-1250,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Ensemble d'été,7 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_2402149_uploaded_image1_1594050209.jpg
1764949053-1251,https://sn.coinafrique.com/categorie/vetements-homme?page=105,T-shirt coton,2 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2401835_uploaded_image1_1594047296.jpg
1764949053-1252,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Tenues africaines,Prix sur demande,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/thumb_2401555_uploaded_image1_1594044282.jpg
1764949053-1253,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Ensemble homme,7 000CFA,"Medina, Dakar, Sénégal",https://images.coinafrique.com/thumb_2401475_uploaded_image1_1594043560.jpg
1764949053-1254,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Jeans,10 000CFA,"Saint Louis, Sénégal",https://images.coinafrique.com/thumb_2401211_uploaded_image1_1594040569.jpg
1764949053-1255,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Pantalons kaki,6 000CFA,"Grand Yoff, Dakar, Sénégal",https://images.coinafrique.com/thumb_2399728_uploaded_image1_1594023601.jpg
1764949053-1256,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Ensemble homme,Prix sur demande,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/thumb_2398626_uploaded_image2_1593991913.jpeg
1764949053-1257,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Chemises CM,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2398429_uploaded_image1_1593987835.jpg
1764949053-1258,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Lacoste homme,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2398402_uploaded_image1_1593987438.jpg
1764949053-1259,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Polo Lacoste,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2398401_uploaded_image1_1593987403.jpg
1764949053-1260,https://sn.coinafrique.com/categorie/vetements-homme?page=105,Polo Lacoste,10 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2398398_uploaded_image1_1593987370.jpg
1764949087-1261,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Vêtements Homme,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2428882_uploaded_image1_1594515725.jpg
1764949087-1262,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Shorts,Prix sur demande,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2428871_uploaded_image1_1594515608.jpg
1764949087-1263,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Boubous homme,Prix sur demande,"Keur Massar, Sénégal",https://images.coinafrique.com/thumb_2428808_uploaded_image1_1594514766.jpg
1764949087-1264,https://sn.coinafrique.com/categorie/vetements-homme?page=104,T-shirts homme,Prix sur demande,"Biscuiterie, Dakar, Sénégal",https://images.coinafrique.com/thumb_2428777_uploaded_image1_1594513717.jpg
1764949087-1265,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble homme,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2428735_uploaded_image1_1594512456.jpg
1764949087-1266,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Chemises,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2428723_uploaded_image1_1594512199.jpg
1764949087-1267,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Chemises,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2428717_uploaded_image1_1594512121.jpg
1764949087-1268,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble vêtements homme,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2428712_uploaded_image1_1594512016.jpg
1764949087-1269,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Vêtements homme,18 000CFA,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_2428552_uploaded_image1_1594507276.jpg
1764949087-1270,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Vêtement homme,18 000CFA,"Rufisque, Sénégal",https://images.coinafrique.com/thumb_2428548_uploaded_image1_1594507196.jpg
1764949087-1271,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble costume,45 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2428284_uploaded_image1_1594500280.jpg
1764949087-1272,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble costume,45 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2428283_uploaded_image1_1594500239.jpg
1764949087-1273,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Joggings bas poignet,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2428143_uploaded_image1_1594495835.jpg
1764949087-1274,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Jogging poignet,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2428140_uploaded_image1_1594495499.jpg
1764949087-1275,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble pour homme,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2427539_uploaded_image1_1594481999.jpg
1764949087-1276,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Pantalon homme,9 000CFA,"Guediawaye, Dakar, Sénégal",https://images.coinafrique.com/thumb_2426972_uploaded_image1_1594471279.jpg
1764949087-1277,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble vêtements,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2425453_uploaded_image2_1594445309.jpeg
1764949087-1278,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Polos,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2425452_uploaded_image1_1594445151.jpg
1764949087-1279,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Pantalon,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2425451_uploaded_image1_1594444994.jpg
1764949087-1280,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Pantalons kaki Zara,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2425448_uploaded_image1_1594444881.jpg
1764949087-1281,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Pantalons,Prix sur demande,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/thumb_2425445_uploaded_image1_1594444727.jpg
1764949087-1282,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble vêtements,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2425134_uploaded_image1_1594427009.jpg
1764949087-1283,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble vêtements,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2425131_uploaded_image1_1594426978.jpg
1764949087-1284,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble vêtements,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2425126_uploaded_image1_1594426943.jpg
1764949087-1285,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble vêtements,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2425125_uploaded_image1_1594426917.jpg
1764949087-1286,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble vêtements,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2425124_uploaded_image1_1594426890.jpg
1764949087-1287,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble vêtements,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2425121_uploaded_image1_1594426857.jpg
1764949087-1288,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2425118_uploaded_image1_1594426831.jpg
1764949087-1289,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble vêtements,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2425116_uploaded_image1_1594426802.jpg
1764949087-1290,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble vêtements,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2425114_uploaded_image1_1594426776.jpg
1764949087-1291,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble vêtements,13 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2425113_uploaded_image1_1594426751.jpg
1764949087-1292,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Tee-shirts,4 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2425093_uploaded_image1_1594426459.jpg
1764949087-1293,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Pantalons hommes,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2425078_uploaded_image1_1594426146.jpg
1764949087-1294,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Vêtements Homme,Prix sur demande,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2425070_uploaded_image1_1594425935.jpg
1764949087-1295,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble Louis Vuitton,80 000CFA,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/thumb_2425059_uploaded_image1_1594425409.jpg
1764949087-1296,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Ensemble homme,25 000CFA,"Dakar, Sénégal",https://images.coinafrique.com/thumb_2424887_uploaded_image1_1594421025.jpg
1764949087-1297,https://sn.coinafrique.com/categorie/vetements-homme?page=104,Tenue hizbou,42 000CFA,"Touba, Sénégal",https://images.coinafrique.com/thumb_2424802_uploaded_image1_1594420095.jpg
